,rk,g,date,unnamed: 3_level_1,opp,w/l,tm,opp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,trb,ast,stl,blk,tov,pf,unnamed: 24_level_1,opp_fg,opp_fga,opp_fg%,opp_3p,opp_3pa,opp_3p%,opp_ft,opp_fta,opp_ft%,opp_orb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,season,team
54,51,51,2020-02-05,,IND,W,119,118,43,86,.500,12,32,.375,21,24,.875,7,37,27,12,0,10,17,,43,82,.524,19,39,.487,13,16,.813,8,42,29,6,5,18,18,2022,TOR
55,52,52,2020-02-07,@,IND,W,115,106,42,88,.477,17,38,.447,14,17,.824,8,39,28,12,3,16,22,,39,86,.453,10,34,.294,18,22,.818,11,47,26,5,5,20,18,2022,TOR
56,53,53,2020-02-08,,BRK,W,119,118,45,95,.474,14,35,.400,15,21,.714,13,48,22,6,5,7,22,,41,92,.446,16,44,.364,20,24,.833,13,46,27,5,5,9,16,2022,TOR
57,54,54,2020-02-10,,MIN,W,137,126,51,89,.573,17,33,.515,18,23,.783,9,41,29,15,4,18,26,,39,86,.453,18,40,.450,30,35,.857,10,38,24,6,4,23,19,2022,TOR
58,55,55,2020-02-12,@,BRK,L,91,101,34,90,.378,13,43,.302,10,13,.769,6,42,21,6,4,13,20,,36,88,.409,9,35,.257,20,25,.800,12,55,27,7,5,12,16,2022,TOR
59,56,56,2020-02-21,,PHO,W,118,101,42,80,.525,14,37,.378,20,22,.909,7,48,24,7,13,22,20,,38,92,.413,6,34,.176,19,23,.826,10,34,29,12,3,17,23,2022,TOR
60,57,57,2020-02-23,,IND,W,127,81,47,92,.511,17,44,.386,16,18,.889,10,57,32,9,10,17,21,,31,95,.326,8,33,.242,11,17,.647,12,39,23,13,4,17,20,2022,TOR
61,58,58,2020-02-25,,MIL,L,97,108,32,91,.352,18,52,.346,15,21,.714,9,43,21,4,5,16,26,,32,84,.381,14,42,.333,30,36,.833,8,53,23,10,10,13,19,2022,TOR
62,59,59,2020-02-28,,CHO,L,96,99,33,95,.347,10,43,.233,20,29,.690,14,45,19,11,3,5,25,,34,78,.436,13,30,.433,18,25,.720,11,58,23,3,8,17,22,2022,TOR
63,60,60,2020-03-01,@,DEN,L,118,133,41,89,.461,10,38,.263,26,29,.897,8,36,24,9,4,11,24,,47,83,.566,18,36,.500,21,30,.700,7,41,38,6,1,16,22,2022,TOR
64,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2022,TOR
65,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2022,TOR
66,61,61,2020-03-03,@,PHO,W,123,114,40,86,.465,14,34,.412,29,35,.829,9,47,17,9,5,15,25,,39,85,.459,15,39,.385,21,25,.840,6,35,30,6,6,18,22,2022,TOR
67,62,62,2020-03-05,@,GSW,W,121,113,40,84,.476,13,41,.317,28,31,.903,3,39,28,10,3,11,24,,40,98,.408,14,52,.269,19,25,.760,14,52,34,4,5,15,23,2022,TOR
68,63,63,2020-03-08,@,SAC,W,118,113,39,82,.476,19,48,.396,21,27,.778,2,36,27,10,3,9,22,,42,90,.467,8,31,.258,21,23,.913,10,50,24,5,7,11,22,2022,TOR
69,64,64,2020-03-09,@,UTA,W,101,92,36,83,.434,13,36,.361,16,18,.889,14,53,22,9,2,18,14,,33,83,.398,16,43,.372,10,14,.714,6,34,24,12,4,11,20,2022,TOR
70,65,65,2020-08-01,,LAL,W,107,92,35,84,.417,14,34,.412,23,26,.885,7,51,24,7,5,14,28,,29,82,.354,10,40,.250,24,33,.727,8,40,17,8,12,17,25,2022,TOR
71,66,66,2020-08-03,@,MIA,W,107,103,29,67,.433,16,32,.500,33,36,.917,3,39,19,6,3,21,19,,37,87,.425,14,45,.311,15,16,.938,8,41,29,9,8,14,24,2022,TOR
72,67,67,2020-08-05,@,ORL,W,109,99,38,78,.487,12,33,.364,21,30,.700,3,44,25,6,2,15,21,,35,87,.402,11,41,.268,18,26,.692,8,43,26,8,4,13,26,2022,TOR
73,68,68,2020-08-07,,BOS,L,100,122,38,89,.427,10,38,.263,14,17,.824,9,48,20,8,7,17,18,,47,96,.490,16,46,.348,12,16,.750,9,52,27,8,2,14,22,2022,TOR
74,69,69,2020-08-09,,MEM,W,108,99,34,71,.479,15,39,.385,25,33,.758,5,40,25,17,7,25,23,,37,91,.407,14,42,.333,11,16,.688,10,42,24,14,3,22,27,2022,TOR
75,70,70,2020-08-10,@,MIL,W,114,106,42,97,.433,12,40,.300,18,26,.692,16,55,24,11,6,13,27,,33,84,.393,14,43,.326,26,35,.743,11,49,25,4,6,19,21,2022,TOR
76,71,71,2020-08-12,@,PHI,W,125,121,40,90,.444,18,43,.419,27,40,.675,11,47,28,8,7,12,23,,39,84,.464,17,40,.425,26,33,.788,9,47,27,9,10,17,29,2022,TOR
77,72,72,2020-08-14,,DEN,W,117,109,45,90,.500,18,35,.514,9,14,.643,13,51,27,8,5,19,24,,36,87,.414,16,38,.421,21,23,.913,9,41,27,9,11,15,15,2022,TOR
0,1,1,2019-10-23,@,MIA,L,101,120,38,89,.427,5,32,.156,20,30,.667,9,40,22,9,7,24,31,,40,85,.471,7,18,.389,33,39,.846,11,51,18,9,8,21,33,2022,MEM
1,2,2,2019-10-25,,CHI,L,102,110,39,94,.415,10,29,.345,14,20,.700,15,56,24,8,6,18,21,,40,93,.430,12,42,.286,18,24,.750,9,45,18,14,7,13,21,2022,MEM
2,3,3,2019-10-27,,BRK,W,134,133,50,103,.485,14,33,.424,20,25,.800,8,49,33,9,10,12,29,,44,101,.436,15,45,.333,30,37,.811,11,53,28,6,5,17,22,2022,MEM
3,4,4,2019-10-29,@,LAL,L,91,120,31,95,.326,7,34,.206,22,23,.957,13,46,20,10,3,21,27,,40,86,.465,7,26,.269,33,39,.846,10,54,25,9,8,18,19,2022,MEM
4,5,5,2019-11-02,,PHO,L,105,114,42,86,.488,9,28,.321,12,19,.632,13,46,26,9,8,20,23,,44,88,.500,14,34,.412,12,16,.750,4,32,26,9,2,17,20,2022,MEM
5,6,6,2019-11-04,,HOU,L,100,107,40,94,.426,3,25,.120,17,21,.810,13,51,19,13,7,14,21,,35,93,.376,17,50,.340,20,29,.690,14,51,20,6,5,18,21,2022,MEM
6,7,7,2019-11-06,,MIN,W,137,121,50,88,.568,12,23,.522,25,30,.833,8,49,34,4,3,17,22,,43,96,.448,16,45,.356,19,26,.731,10,36,29,9,7,11,22,2022,MEM
7,8,8,2019-11-08,@,ORL,L,86,118,32,86,.372,11,29,.379,11,13,.846,4,36,23,3,5,18,22,,44,93,.473,7,28,.250,23,27,.852,12,57,24,10,10,9,17,2022,MEM
8,9,9,2019-11-09,,DAL,L,122,138,50,95,.526,12,36,.333,10,14,.714,10,39,31,10,6,15,22,,52,97,.536,18,42,.429,16,20,.800,12,47,27,8,5,14,14,2022,MEM
9,10,10,2019-11-11,@,SAS,W,113,109,44,87,.506,11,28,.393,14,20,.700,9,47,32,7,5,11,20,,42,90,.467,12,30,.400,13,17,.765,7,42,29,4,4,13,17,2022,MEM
10,11,11,2019-11-13,@,CHO,W,119,117,48,89,.539,17,35,.486,6,9,.667,11,45,32,9,5,23,21,,43,87,.494,16,36,.444,15,19,.789,7,34,27,8,5,15,12,2022,MEM
11,12,12,2019-11-15,,UTA,W,107,106,43,96,.448,10,35,.286,11,13,.846,9,46,25,6,5,11,23,,35,87,.402,9,34,.265,27,32,.844,9,45,17,5,6,14,16,2022,MEM
12,13,13,2019-11-17,,DEN,L,114,131,39,84,.464,16,36,.444,20,24,.833,9,45,29,4,3,16,17,,49,89,.551,18,32,.563,15,23,.652,6,39,36,10,10,12,24,2022,MEM
13,14,14,2019-11-19,,GSW,L,95,114,36,88,.409,9,25,.360,14,19,.737,7,37,26,6,4,12,23,,43,90,.478,9,29,.310,19,22,.864,11,51,33,5,10,14,24,2022,MEM
14,15,15,2019-11-23,,LAL,L,108,109,43,89,.483,14,30,.467,8,13,.615,12,47,28,12,3,19,19,,38,84,.452,13,39,.333,20,29,.690,11,40,19,12,7,16,14,2022,MEM
15,16,16,2019-11-25,@,IND,L,114,126,46,96,.479,13,29,.448,9,13,.692,8,40,30,6,5,8,16,,51,94,.543,18,33,.545,6,10,.600,10,47,29,6,6,13,11,2022,MEM
16,17,17,2019-11-27,,LAC,L,119,121,43,92,.467,11,28,.393,22,26,.846,13,48,26,9,3,20,22,,44,95,.463,14,41,.341,19,25,.760,13,43,30,11,6,15,24,2022,MEM
17,18,18,2019-11-29,,UTA,L,94,103,37,94,.394,10,34,.294,10,17,.588,15,55,22,1,8,11,17,,38,95,.400,12,35,.343,15,19,.789,11,52,18,8,2,5,15,2022,MEM
18,19,19,2019-12-01,@,MIN,W,115,107,41,100,.410,16,40,.400,17,21,.810,12,50,27,8,3,11,26,,33,85,.388,11,36,.306,30,35,.857,10,53,22,7,6,16,21,2022,MEM
19,20,20,2019-12-02,,IND,L,104,117,38,89,.427,10,38,.263,18,19,.947,8,38,23,5,6,11,20,,44,88,.500,16,38,.421,13,15,.867,8,44,31,4,2,15,22,2022,MEM
20,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2022,MEM
21,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2022,MEM
22,21,21,2019-12-04,@,CHI,L,99,106,37,96,.385,7,30,.233,18,21,.857,11,46,24,14,6,12,28,,33,77,.429,13,33,.394,27,37,.730,10,50,22,5,13,20,22,2022,MEM
23,22,22,2019-12-07,@,UTA,L,112,126,43,81,.531,10,35,.286,16,25,.640,5,28,23,15,3,14,19,,45,80,.563,19,34,.559,17,18,.944,9,41,32,8,0,22,25,2022,MEM
24,23,23,2019-12-09,@,GSW,W,110,102,41,82,.500,15,40,.375,13,17,.765,1,42,29,13,6,18,20,,35,93,.376,11,27,.407,21,25,.840,10,46,23,10,6,15,21,2022,MEM
25,24,24,2019-12-11,@,PHO,W,115,108,42,87,.483,10,24,.417,21,26,.808,7,55,23,8,4,18,28,,37,93,.398,9,34,.265,25,30,.833,8,44,29,6,4,12,20,2022,MEM
26,25,25,2019-12-13,,MIL,L,114,127,38,98,.388,20,49,.408,18,23,.783,11,45,27,9,5,13,26,,44,87,.506,11,30,.367,28,33,.848,9,55,22,4,3,17,21,2022,MEM
27,26,26,2019-12-14,,WAS,W,128,111,48,84,.571,11,27,.407,21,24,.875,9,46,32,11,7,23,24,,36,85,.424,14,38,.368,25,32,.781,11,34,22,12,4,18,22,2022,MEM
28,27,27,2019-12-16,,MIA,W,118,111,42,86,.488,13,36,.361,21,30,.700,16,45,28,4,6,15,20,,37,81,.457,11,24,.458,26,31,.839,7,35,22,9,7,14,26,2022,MEM
29,28,28,2019-12-18,@,OKC,L,122,126,50,99,.505,10,26,.385,12,15,.800,15,47,27,5,2,13,25,,46,84,.548,7,24,.292,27,34,.794,6,35,25,6,6,12,16,2022,MEM
30,29,29,2019-12-20,@,CLE,L,107,114,44,102,.431,14,41,.341,5,7,.714,10,46,31,9,8,7,17,,40,92,.435,17,37,.459,17,23,.739,16,60,26,4,10,14,12,2022,MEM
31,30,30,2019-12-21,,SAC,W,119,115,40,83,.482,15,35,.429,24,29,.828,8,44,32,8,6,14,16,,43,100,.430,11,36,.306,18,24,.750,18,51,22,10,3,12,23,2022,MEM
32,31,31,2019-12-23,,SAS,L,115,145,45,96,.469,15,37,.405,10,16,.625,11,35,28,7,0,13,19,,60,89,.674,15,24,.625,10,14,.714,4,46,36,9,4,12,14,2022,MEM
33,32,32,2019-12-26,@,OKC,W,110,97,46,84,.548,10,25,.400,8,11,.727,8,50,26,6,8,15,14,,38,92,.413,10,35,.286,11,13,.846,7,34,23,11,4,9,14,2022,MEM
34,33,33,2019-12-28,@,DEN,L,110,119,41,84,.488,9,30,.300,19,25,.760,11,45,32,5,5,17,24,,45,93,.484,9,29,.310,20,27,.741,10,43,28,9,4,10,20,2022,MEM
35,34,34,2019-12-29,,CHO,W,117,104,45,93,.484,10,35,.286,17,17,1.000,14,51,30,5,5,14,20,,37,86,.430,9,31,.290,21,32,.656,11,42,23,8,4,14,19,2022,MEM
36,35,35,2020-01-02,@,SAC,L,123,128,45,93,.484,13,34,.382,20,21,.952,8,42,31,4,0,17,25,,44,90,.489,14,34,.412,26,31,.839,7,41,26,9,8,12,24,2022,MEM
37,36,36,2020-01-04,@,LAC,W,140,114,49,96,.510,18,39,.462,24,28,.857,11,54,36,8,10,9,23,,45,101,.446,7,30,.233,17,22,.773,14,49,20,3,1,13,22,2022,MEM
38,37,37,2020-01-05,@,PHO,W,121,114,45,83,.542,18,42,.429,13,17,.765,3,42,31,4,8,16,22,,43,95,.453,6,26,.231,22,26,.846,12,46,25,7,4,10,19,2022,MEM
39,38,38,2020-01-07,,MIN,W,119,112,46,89,.517,8,28,.286,19,21,.905,9,44,22,12,6,15,18,,40,90,.444,15,47,.319,17,21,.810,10,40,23,10,1,18,23,2022,MEM
40,39,39,2020-01-10,,SAS,W,134,121,52,100,.520,16,38,.421,14,16,.875,11,49,39,5,6,8,20,,42,87,.483,17,40,.425,20,23,.870,5,37,29,3,6,11,17,2022,MEM
41,40,40,2020-01-12,,GSW,W,122,102,45,100,.450,11,35,.314,21,25,.840,18,60,33,17,7,16,16,,35,92,.380,17,34,.500,15,21,.714,12,47,23,11,6,22,18,2022,MEM
42,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2022,MEM
43,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2022,MEM
44,41,41,2020-01-14,,HOU,W,121,110,46,91,.505,13,37,.351,16,19,.842,7,42,29,6,9,7,19,,37,86,.430,14,45,.311,22,24,.917,9,41,18,4,2,15,23,2022,MEM
45,42,42,2020-01-17,,CLE,W,113,109,45,89,.506,9,28,.321,14,20,.700,7,44,32,11,8,12,19,,41,92,.446,9,36,.250,18,26,.692,16,50,18,6,2,15,19,2022,MEM
46,43,43,2020-01-20,,NOP,L,116,126,46,103,.447,9,33,.273,15,21,.714,15,51,26,8,3,14,19,,42,88,.477,21,48,.438,21,24,.875,5,43,24,7,7,16,18,2022,MEM
47,44,44,2020-01-22,@,BOS,L,95,119,36,85,.424,11,32,.344,12,15,.800,5,40,24,7,8,16,16,,45,89,.506,14,32,.438,15,20,.750,9,44,32,11,9,9,14,2022,MEM
48,45,45,2020-01-24,@,DET,W,125,112,43,79,.544,11,22,.500,28,31,.903,8,49,27,6,4,14,23,,39,91,.429,11,32,.344,23,31,.742,10,37,23,8,1,7,23,2022,MEM
49,46,46,2020-01-26,,PHO,W,114,109,44,84,.524,8,19,.421,18,26,.692,8,46,25,10,8,25,27,,35,92,.380,11,29,.379,28,35,.800,12,42,23,14,7,17,27,2022,MEM
50,47,47,2020-01-28,,DEN,W,104,96,46,82,.561,6,18,.333,6,14,.429,6,41,32,12,11,16,18,,32,86,.372,17,45,.378,15,18,.833,13,44,23,9,4,19,16,2022,MEM
51,48,48,2020-01-29,@,NYK,W,127,106,43,86,.500,13,28,.464,28,33,.848,7,44,25,7,3,11,22,,39,91,.429,9,28,.321,19,29,.655,11,46,26,9,6,16,22,2022,MEM
52,49,49,2020-01-31,@,NOP,L,111,139,45,96,.469,6,31,.194,15,26,.577,11,34,17,10,8,11,21,,51,95,.537,15,34,.441,22,26,.846,16,57,30,8,4,19,22,2022,MEM
53,50,50,2020-02-03,,DET,W,96,82,42,90,.467,2,17,.118,10,12,.833,7,47,27,6,12,11,18,,34,98,.347,8,26,.308,6,9,.667,16,51,21,6,2,14,13,2022,MEM
54,51,51,2020-02-05,@,DAL,W,121,107,47,89,.528,12,25,.480,15,20,.750,10,52,27,6,4,10,24,,34,94,.362,17,43,.395,22,24,.917,12,42,19,5,6,9,18,2022,MEM
55,52,52,2020-02-07,@,PHI,L,107,119,38,93,.409,5,21,.238,26,31,.839,9,40,25,13,6,14,15,,48,90,.533,14,25,.560,9,15,.600,10,50,34,8,11,20,25,2022,MEM
56,53,53,2020-02-09,@,WAS,W,106,99,43,102,.422,5,32,.156,15,25,.600,13,62,19,4,4,13,23,,35,100,.350,7,33,.212,22,29,.759,9,50,25,7,4,7,22,2022,MEM
57,54,54,2020-02-12,,POR,W,111,104,45,95,.474,6,23,.261,15,22,.682,15,57,26,8,9,12,18,,36,97,.371,13,37,.351,19,24,.792,16,51,21,7,3,11,16,2022,MEM
58,55,55,2020-02-20,@,SAC,L,125,129,43,85,.506,12,30,.400,27,32,.844,11,51,25,5,5,19,29,,42,83,.506,19,39,.487,26,36,.722,3,27,22,9,2,10,21,2022,MEM
59,56,56,2020-02-21,@,LAL,L,105,117,42,92,.457,5,15,.333,16,31,.516,16,50,22,9,1,16,27,,41,86,.477,9,29,.310,26,40,.650,12,49,25,9,14,14,24,2022,MEM
60,57,57,2020-02-24,@,LAC,L,97,124,37,89,.416,7,27,.259,16,22,.727,11,45,20,6,7,13,18,,47,94,.500,16,37,.432,14,17,.824,11,50,33,7,5,12,20,2022,MEM
61,58,58,2020-02-26,@,HOU,L,112,140,43,108,.398,13,39,.333,13,21,.619,22,49,28,9,3,14,16,,52,93,.559,23,50,.460,13,15,.867,9,44,22,8,7,18,25,2022,MEM
62,59,59,2020-02-28,,SAC,L,101,104,39,91,.429,8,30,.267,15,20,.750,10,52,27,7,5,12,16,,38,91,.418,11,38,.289,17,21,.810,8,47,24,11,3,9,16,2022,MEM
63,60,60,2020-02-29,,LAL,W,105,88,43,95,.453,10,31,.323,9,11,.818,15,51,27,10,4,7,14,,36,87,.414,9,35,.257,7,12,.583,13,45,26,5,3,14,13,2022,MEM
64,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2022,MEM
65,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2022,MEM
66,61,61,2020-03-02,@,ATL,W,127,88,46,92,.500,14,32,.438,21,31,.677,14,60,30,12,8,14,16,,32,99,.323,9,35,.257,15,16,.938,16,43,20,6,8,17,21,2022,MEM
67,62,62,2020-03-04,@,BRK,W,118,79,43,100,.430,20,44,.455,12,14,.857,18,59,21,8,5,11,15,,30,90,.333,7,42,.167,12,17,.706,13,42,15,6,4,13,17,2022,MEM
68,63,63,2020-03-06,@,DAL,L,96,121,39,84,.464,9,30,.300,9,13,.692,9,47,29,7,4,19,15,,45,95,.474,18,47,.383,13,17,.765,13,48,30,11,9,10,11,2022,MEM
69,64,64,2020-03-07,,ATL,W,118,101,43,87,.494,12,33,.364,20,33,.606,15,58,27,9,6,16,18,,32,95,.337,13,49,.265,24,28,.857,14,46,23,9,2,14,24,2022,MEM
70,65,65,2020-03-10,,ORL,L,115,120,38,76,.500,11,29,.379,28,38,.737,7,39,24,7,5,20,22,,43,92,.467,14,33,.424,20,22,.909,12,41,31,10,3,15,26,2022,MEM
71,66,66,2020-07-31,@,POR,L,135,140,42,93,.452,13,41,.317,38,50,.760,10,39,25,9,5,13,26,,49,91,.538,13,30,.433,29,34,.853,9,42,27,10,9,16,36,2022,MEM
72,67,67,2020-08-02,,SAS,L,106,108,42,91,.462,7,30,.233,15,18,.833,3,39,27,5,3,12,27,,36,86,.419,12,29,.414,24,33,.727,12,49,22,5,6,16,20,2022,MEM
73,68,68,2020-08-03,@,NOP,L,99,109,37,93,.398,12,43,.279,13,15,.867,8,43,25,3,10,13,32,,37,82,.451,11,29,.379,24,39,.615,8,49,25,7,1,14,20,2022,MEM
74,69,69,2020-08-05,@,UTA,L,115,124,43,91,.473,11,29,.379,18,25,.720,9,41,21,7,3,14,28,,38,84,.452,18,45,.400,30,33,.909,11,46,25,5,4,17,23,2022,MEM
75,70,70,2020-08-07,,OKC,W,121,92,46,83,.554,11,31,.355,18,20,.900,12,58,24,6,4,19,19,,34,97,.351,13,43,.302,11,15,.733,12,36,19,12,2,10,20,2022,MEM
76,71,71,2020-08-09,@,TOR,L,99,108,37,91,.407,14,42,.333,11,16,.688,10,42,24,14,3,22,27,,34,71,.479,15,39,.385,25,33,.758,5,40,25,17,7,25,23,2022,MEM
77,72,72,2020-08-11,,BOS,L,107,122,35,89,.393,7,29,.241,30,38,.789,14,44,26,8,4,8,15,,44,86,.512,16,37,.432,18,23,.783,10,46,29,7,7,12,27,2022,MEM
78,73,73,2020-08-13,,MIL,W,119,106,45,90,.500,13,33,.394,16,23,.696,9,55,36,4,3,18,18,,39,98,.398,13,41,.317,15,23,.652,9,45,27,8,3,15,22,2022,MEM
0,1,1,2019-10-23,,MEM,W,120,101,40,85,.471,7,18,.389,33,39,.846,11,51,18,9,8,21,33,,38,89,.427,5,32,.156,20,30,.667,9,40,22,9,7,24,31,2022,MIA
1,2,2,2019-10-26,@,MIL,W,131,126,46,101,.455,16,44,.364,23,36,.639,8,54,33,7,3,16,30,,41,94,.436,17,54,.315,27,35,.771,5,47,22,8,4,18,32,2022,MIA
2,3,3,2019-10-27,@,MIN,L,109,116,42,85,.494,15,36,.417,10,15,.667,7,41,25,7,9,21,23,,39,91,.429,13,45,.289,25,33,.758,14,46,24,12,1,16,17,2022,MIA
3,4,4,2019-10-29,,ATL,W,112,97,33,73,.452,13,31,.419,33,45,.733,13,49,19,11,6,26,22,,35,83,.422,11,39,.282,16,24,.667,9,33,28,14,7,20,29,2022,MIA
4,5,5,2019-10-31,@,ATL,W,106,97,40,84,.476,14,37,.378,12,19,.632,9,41,29,12,9,13,18,,36,88,.409,7,34,.206,18,26,.692,16,50,20,5,5,16,15,2022,MIA
5,6,6,2019-11-03,,HOU,W,129,100,47,89,.528,18,41,.439,17,22,.773,5,46,38,14,7,15,21,,31,79,.392,14,48,.292,24,31,.774,4,38,19,6,5,22,24,2022,MIA
6,7,7,2019-11-05,@,DEN,L,89,109,32,88,.364,9,29,.310,16,25,.640,13,44,23,12,5,13,21,,45,86,.523,9,23,.391,10,16,.625,9,47,35,10,3,19,21,2022,MIA
7,8,8,2019-11-07,@,PHO,W,124,108,45,82,.549,15,28,.536,19,24,.792,5,41,22,9,5,13,28,,37,84,.440,11,32,.344,23,31,.742,10,40,22,4,3,14,21,2022,MIA
8,9,9,2019-11-08,@,LAL,L,80,95,28,80,.350,6,35,.171,18,24,.750,8,37,18,9,2,12,12,,40,89,.449,8,32,.250,7,8,.875,10,48,30,6,5,18,24,2022,MIA
9,10,10,2019-11-12,,DET,W,117,108,41,77,.532,14,32,.438,21,27,.778,8,42,34,6,1,19,30,,34,78,.436,15,41,.366,25,37,.676,8,32,27,9,9,16,28,2022,MIA
10,11,11,2019-11-14,@,CLE,W,108,97,43,79,.544,12,30,.400,10,11,.909,4,41,31,10,7,18,21,,36,85,.424,8,32,.250,17,21,.810,11,41,18,14,2,18,16,2022,MIA
11,12,12,2019-11-16,,NOP,W,109,94,44,81,.543,9,24,.375,12,13,.923,9,45,25,13,3,20,6,,37,82,.451,16,35,.457,4,6,.667,7,31,23,10,2,18,16,2022,MIA
12,13,13,2019-11-20,,CLE,W,124,100,41,78,.526,19,37,.514,23,31,.742,12,44,25,8,5,23,20,,37,87,.425,12,38,.316,14,16,.875,10,34,19,13,2,19,23,2022,MIA
13,14,14,2019-11-22,@,CHI,W,116,108,39,79,.494,14,38,.368,24,28,.857,9,44,33,10,3,19,17,,41,90,.456,10,30,.333,16,20,.800,14,41,23,11,3,13,24,2022,MIA
14,15,15,2019-11-23,@,PHI,L,86,113,30,75,.400,6,24,.250,20,27,.741,9,38,12,6,4,17,16,,42,83,.506,14,29,.483,15,17,.882,8,44,28,11,2,14,27,2022,MIA
15,16,16,2019-11-25,,CHO,W,117,100,40,77,.519,13,31,.419,24,28,.857,8,49,29,9,3,18,23,,36,87,.414,9,33,.273,19,25,.760,10,35,25,11,0,13,24,2022,MIA
16,17,17,2019-11-27,@,HOU,L,108,117,37,80,.463,14,37,.378,20,27,.741,8,41,22,8,3,18,24,,38,83,.458,15,44,.341,26,33,.788,9,43,19,11,2,15,22,2022,MIA
17,18,18,2019-11-29,,GSW,W,122,105,44,82,.537,13,25,.520,21,28,.750,10,49,23,7,3,15,30,,30,77,.390,10,28,.357,35,40,.875,5,31,19,4,3,9,23,2022,MIA
18,19,19,2019-12-01,@,BRK,W,109,106,37,95,.389,12,37,.324,23,28,.821,16,51,16,3,2,9,17,,40,91,.440,14,42,.333,12,16,.750,9,48,24,3,5,12,21,2022,MIA
19,20,20,2019-12-03,@,TOR,W,121,110,45,99,.455,15,38,.395,16,21,.762,10,55,29,4,7,11,27,,35,91,.385,11,43,.256,29,36,.806,9,48,25,5,4,11,20,2022,MIA
20,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2022,MIA
21,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2022,MIA
22,21,21,2019-12-04,@,BOS,L,93,112,34,77,.442,14,38,.368,11,17,.647,8,40,20,7,2,18,25,,35,79,.443,16,41,.390,26,32,.813,10,46,21,8,8,10,20,2022,MIA
23,22,22,2019-12-06,,WAS,W,112,103,42,86,.488,10,28,.357,18,24,.750,11,50,28,6,7,12,13,,39,91,.429,12,39,.308,13,14,.929,9,39,29,6,4,11,20,2022,MIA
24,23,23,2019-12-08,,CHI,W,110,105,32,77,.416,11,35,.314,35,44,.795,10,43,20,9,2,17,23,,35,80,.438,13,36,.361,22,27,.815,6,39,20,8,1,14,31,2022,MIA
25,24,24,2019-12-10,,ATL,W,135,121,53,103,.515,14,41,.341,15,22,.682,9,53,35,5,3,11,17,,45,95,.474,20,54,.370,11,18,.611,4,37,30,4,6,11,23,2022,MIA
26,25,25,2019-12-13,,LAL,L,110,113,39,85,.459,10,33,.303,22,28,.786,5,34,24,8,2,8,21,,43,87,.494,12,37,.324,15,23,.652,14,50,26,5,9,19,23,2022,MIA
