,rk,g,date,unnamed: 3_level_1,opp,w/l,tm,opp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,trb,ast,stl,blk,tov,pf,unnamed: 24_level_1,opp_fg,opp_fga,opp_fg%,opp_3p,opp_3pa,opp_3p%,opp_ft,opp_fta,opp_ft%,opp_orb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,season,team
31,30,30,2021-12-16,@,PHO,L,98,118,40,82,.488,6,21,.286,12,19,.632,6,32,22,11,3,16,21,,42,79,.532,9,29,.310,25,26,.962,9,47,25,9,2,19,23,2022,WAS
32,31,31,2021-12-18,@,UTA,W,109,103,42,94,.447,9,31,.290,16,20,.800,11,47,27,7,4,9,23,,35,81,.432,14,44,.318,19,30,.633,8,46,17,5,6,15,23,2022,WAS
33,32,32,2021-12-23,@,NYK,W,124,117,42,75,.560,16,37,.432,24,32,.750,5,38,30,4,6,11,18,,42,93,.452,13,42,.310,20,23,.870,14,44,17,2,1,7,21,2022,WAS
34,33,33,2021-12-26,,PHI,L,96,117,35,90,.389,8,33,.242,18,28,.643,14,43,22,6,1,8,18,,43,86,.500,12,31,.387,19,22,.864,10,50,25,6,8,12,23,2022,WAS
35,34,34,2021-12-28,@,MIA,L,112,119,42,85,.494,17,42,.405,11,14,.786,13,47,27,5,3,18,20,,41,92,.446,16,34,.471,21,23,.913,14,42,26,14,5,7,13,2022,WAS
36,35,35,2021-12-30,,CLE,W,110,93,45,90,.500,9,29,.310,11,17,.647,10,47,27,7,8,7,19,,35,83,.422,8,28,.286,15,23,.652,8,44,20,4,3,12,17,2022,WAS
37,36,36,2022-01-01,,CHI,L,119,120,46,87,.529,6,27,.222,21,26,.808,6,43,26,9,3,11,22,,41,84,.488,17,34,.500,21,25,.840,6,44,17,4,4,15,24,2022,WAS
38,37,37,2022-01-03,,CHO,W,124,121,40,87,.460,16,38,.421,28,31,.903,10,51,26,5,4,15,12,,50,104,.481,14,38,.368,7,13,.538,13,45,28,14,5,8,22,2022,WAS
39,38,38,2022-01-05,,HOU,L,111,114,40,91,.440,10,39,.256,21,26,.808,9,41,18,9,6,15,27,,40,85,.471,9,26,.346,25,32,.781,10,48,15,10,2,20,24,2022,WAS
40,39,39,2022-01-07,@,CHI,L,122,130,45,88,.511,7,24,.292,25,26,.962,10,41,28,8,5,15,15,,48,91,.527,15,33,.455,19,21,.905,10,41,34,11,3,15,21,2022,WAS
41,40,40,2022-01-09,@,ORL,W,102,100,36,88,.409,11,29,.379,19,24,.792,12,54,23,1,6,12,21,,38,95,.400,9,28,.321,15,16,.938,9,42,18,9,6,7,21,2022,WAS
42,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2022,WAS
43,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2022,WAS
44,41,41,2022-01-11,,OKC,W,122,118,47,87,.540,11,33,.333,17,23,.739,7,42,29,3,7,8,15,,47,98,.480,11,39,.282,13,15,.867,9,41,23,5,1,5,20,2022,WAS
45,42,42,2022-01-12,,ORL,W,112,106,43,82,.524,10,31,.323,16,21,.762,6,42,26,6,4,10,14,,41,99,.414,11,35,.314,13,16,.813,18,49,31,6,6,9,16,2022,WAS
46,43,43,2022-01-15,,POR,L,110,115,39,90,.433,12,37,.324,20,23,.870,10,43,20,4,3,20,26,,39,85,.459,13,39,.333,24,35,.686,8,39,19,13,2,12,25,2022,WAS
47,44,44,2022-01-17,,PHI,W,117,98,42,87,.483,9,30,.300,24,32,.750,9,49,25,7,6,12,18,,35,86,.407,7,26,.269,21,25,.840,10,42,19,9,3,12,26,2022,WAS
48,45,45,2022-01-19,,BRK,L,118,119,41,86,.477,10,29,.345,26,32,.813,13,40,23,6,8,12,19,,47,89,.528,8,25,.320,17,20,.850,7,36,23,5,4,12,25,2022,WAS
49,46,46,2022-01-21,,TOR,L,105,109,43,85,.506,11,33,.333,8,10,.800,11,45,29,3,3,17,16,,42,90,.467,11,30,.367,14,17,.824,11,40,20,10,4,8,15,2022,WAS
50,47,47,2022-01-23,,BOS,L,87,116,33,93,.355,8,34,.235,13,16,.813,9,44,20,8,6,6,14,,40,90,.444,19,39,.487,17,21,.810,11,57,26,5,3,13,16,2022,WAS
51,48,48,2022-01-25,,LAC,L,115,116,37,80,.463,9,27,.333,32,40,.800,10,52,25,4,7,18,24,,39,94,.415,11,29,.379,27,31,.871,12,48,28,9,5,11,29,2022,WAS
52,49,49,2022-01-29,@,MEM,L,95,115,35,84,.417,10,29,.345,15,21,.714,7,37,27,6,5,12,12,,46,100,.460,13,31,.419,10,12,.833,21,60,24,8,10,9,21,2022,WAS
53,50,50,2022-02-01,@,MIL,L,98,112,36,82,.439,12,35,.343,14,20,.700,7,40,22,4,5,12,16,,46,92,.500,12,38,.316,8,9,.889,8,44,26,7,2,9,17,2022,WAS
54,51,51,2022-02-02,@,PHI,W,106,103,41,90,.456,9,22,.409,15,19,.789,15,52,25,1,5,8,14,,41,91,.451,11,27,.407,10,13,.769,10,41,23,2,4,4,20,2022,WAS
55,52,52,2022-02-05,,PHO,L,80,95,30,85,.353,5,24,.208,15,19,.789,8,42,14,8,4,9,17,,40,99,.404,8,31,.258,7,14,.500,20,64,26,6,7,10,16,2022,WAS
56,53,53,2022-02-07,,MIA,L,100,121,36,80,.450,7,31,.226,21,23,.913,7,33,25,10,0,16,18,,43,76,.566,18,32,.563,17,21,.810,5,37,29,9,1,18,23,2022,WAS
57,54,54,2022-02-10,,BRK,W,113,112,43,85,.506,11,31,.355,16,18,.889,10,41,29,7,5,11,23,,39,84,.464,10,29,.345,24,28,.857,12,42,19,6,3,10,21,2022,WAS
58,55,55,2022-02-12,,SAC,L,110,123,41,88,.466,13,38,.342,15,21,.714,10,32,26,11,3,9,19,,43,76,.566,12,28,.429,25,29,.862,6,42,27,4,2,14,20,2022,WAS
59,56,56,2022-02-14,,DET,W,103,94,40,85,.471,9,29,.310,14,18,.778,10,45,21,8,3,15,16,,32,85,.376,8,23,.348,22,27,.815,13,44,19,7,3,11,19,2022,WAS
60,57,57,2022-02-16,@,IND,L,108,113,39,91,.429,17,37,.459,13,16,.813,12,44,25,7,3,12,20,,45,83,.542,4,20,.200,19,29,.655,7,40,30,9,6,11,14,2022,WAS
61,58,58,2022-02-17,@,BRK,W,117,103,46,83,.554,12,24,.500,13,16,.813,8,38,26,10,7,15,21,,36,89,.404,14,38,.368,17,24,.708,15,42,19,6,5,15,20,2022,WAS
62,59,59,2022-02-25,,SAS,L,153,157,59,108,.546,16,38,.421,19,24,.792,11,39,36,10,5,15,29,,57,105,.543,9,29,.310,34,43,.791,16,50,35,6,3,17,22,2022,WAS
63,60,60,2022-02-26,@,CLE,L,86,92,35,81,.432,11,23,.478,5,6,.833,7,42,19,8,7,18,24,,32,83,.386,8,25,.320,20,24,.833,13,49,22,9,5,13,10,2022,WAS
64,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2022,WAS
65,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2022,WAS
66,61,61,2022-03-01,,DET,W,116,113,41,82,.500,13,26,.500,21,26,.808,12,42,29,6,8,15,22,,43,90,.478,8,27,.296,19,23,.826,14,43,23,9,3,12,21,2022,WAS
67,62,62,2022-03-04,,ATL,L,114,117,46,85,.541,14,29,.483,8,9,.889,7,41,37,2,7,14,29,,38,91,.418,13,36,.361,28,34,.824,13,39,18,6,5,4,16,2022,WAS
68,63,63,2022-03-06,,IND,W,133,123,45,86,.523,17,42,.405,26,32,.813,5,36,33,6,4,5,16,,44,85,.518,10,31,.323,25,29,.862,7,42,28,3,5,10,22,2022,WAS
69,64,64,2022-03-09,@,LAC,L,109,115,41,87,.471,10,27,.370,17,20,.850,9,41,26,10,3,12,13,,43,86,.500,16,32,.500,13,13,1.000,7,41,21,6,10,12,15,2022,WAS
70,65,65,2022-03-11,@,LAL,L,109,122,39,85,.459,9,27,.333,22,33,.667,14,47,21,6,6,10,18,,48,91,.527,14,31,.452,12,17,.706,7,37,25,5,3,7,25,2022,WAS
71,66,66,2022-03-12,@,POR,L,118,127,39,83,.470,14,34,.412,26,27,.963,9,35,26,7,8,14,16,,48,93,.516,11,30,.367,20,22,.909,12,43,21,10,3,11,21,2022,WAS
72,67,67,2022-03-14,@,GSW,L,112,126,42,82,.512,10,26,.385,18,23,.783,5,35,28,7,1,12,18,,45,84,.536,18,45,.400,18,22,.818,6,44,26,7,4,13,21,2022,WAS
73,68,68,2022-03-16,,DEN,L,109,127,41,87,.471,5,23,.217,22,31,.710,13,48,26,7,8,10,18,,46,90,.511,15,37,.405,20,21,.952,8,41,30,7,3,9,25,2022,WAS
74,69,69,2022-03-18,@,NYK,L,97,100,34,79,.430,13,34,.382,16,21,.762,3,38,19,2,6,13,27,,31,90,.344,10,33,.303,28,36,.778,19,60,18,9,3,12,20,2022,WAS
75,70,70,2022-03-19,,LAL,W,127,119,44,85,.518,13,31,.419,26,31,.839,7,36,30,10,1,7,13,,48,91,.527,13,35,.371,10,11,.909,9,41,25,3,1,12,23,2022,WAS
76,71,71,2022-03-21,@,HOU,L,97,115,35,85,.412,6,29,.207,21,24,.875,10,47,24,7,6,11,15,,42,85,.494,20,39,.513,11,13,.846,6,44,30,5,8,12,22,2022,WAS
77,72,72,2022-03-24,@,MIL,L,102,114,43,92,.467,11,38,.289,5,9,.556,12,41,25,9,1,11,17,,42,81,.519,16,35,.457,14,16,.875,4,41,23,5,2,15,17,2022,WAS
78,73,73,2022-03-25,@,DET,W,100,97,36,83,.434,9,30,.300,19,21,.905,5,45,23,6,7,17,15,,39,95,.411,6,32,.188,13,14,.929,10,48,19,9,8,15,20,2022,WAS
79,74,74,2022-03-27,,GSW,W,123,115,44,84,.524,16,28,.571,19,22,.864,5,42,33,5,8,12,24,,38,89,.427,8,33,.242,31,39,.795,13,46,20,8,2,10,24,2022,WAS
80,75,75,2022-03-29,,CHI,L,94,107,38,79,.481,6,26,.231,12,17,.706,7,37,25,6,7,14,17,,43,85,.506,6,18,.333,15,18,.833,6,36,26,9,1,8,14,2022,WAS
81,76,76,2022-03-30,,ORL,W,127,110,47,92,.511,13,36,.361,20,26,.769,12,51,35,5,8,11,15,,40,96,.417,11,34,.324,19,22,.864,11,42,21,8,5,11,23,2022,WAS
82,77,77,2022-04-01,,DAL,W,135,103,49,90,.544,17,33,.515,20,22,.909,8,45,33,7,4,9,19,,34,78,.436,11,38,.289,24,26,.923,5,36,14,3,3,13,16,2022,WAS
83,78,78,2022-04-03,@,BOS,L,102,144,38,82,.463,8,21,.381,18,20,.900,7,32,21,4,2,12,14,,56,91,.615,23,44,.523,9,13,.692,7,39,39,6,5,7,20,2022,WAS
84,79,79,2022-04-05,@,MIN,W,132,114,56,101,.554,13,30,.433,7,14,.500,9,52,38,4,4,10,25,,41,91,.451,14,41,.341,18,25,.720,6,38,27,6,3,9,16,2022,WAS
85,80,80,2022-04-06,@,ATL,L,103,118,42,86,.488,10,35,.286,9,11,.818,6,44,26,4,4,14,17,,43,92,.467,16,39,.410,16,19,.842,7,39,26,11,1,6,13,2022,WAS
86,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2022,WAS
87,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2022,WAS
88,81,81,2022-04-08,,NYK,L,92,114,35,69,.507,9,28,.321,13,17,.765,2,37,21,5,5,22,19,,41,88,.466,16,39,.410,16,20,.800,10,42,27,13,3,10,19,2022,WAS
89,82,82,2022-04-10,@,CHO,L,108,124,42,94,.447,8,23,.348,16,26,.615,17,43,25,12,3,10,16,,48,89,.539,18,33,.545,10,14,.714,11,48,34,6,9,17,20,2022,WAS
0,1,1,2021-10-21,@,GSW,L,113,115,42,96,.438,14,40,.350,15,21,.714,8,39,24,9,2,7,25,,43,83,.518,15,31,.484,14,22,.636,10,53,27,5,4,21,20,2022,LAC
1,2,2,2021-10-23,,MEM,L,114,120,43,99,.434,13,39,.333,15,17,.882,14,44,23,7,4,7,21,,42,90,.467,15,36,.417,21,25,.840,13,48,26,5,3,11,19,2022,LAC
2,3,3,2021-10-25,,POR,W,116,86,44,93,.473,14,43,.326,14,19,.737,5,43,37,21,6,17,23,,32,85,.376,8,37,.216,14,18,.778,7,47,15,11,4,30,18,2022,LAC
3,4,4,2021-10-27,,CLE,L,79,92,31,87,.356,9,41,.220,8,13,.615,9,36,19,13,2,14,24,,33,81,.407,3,20,.150,23,27,.852,14,57,12,9,3,20,14,2022,LAC
4,5,5,2021-10-29,@,POR,L,92,111,34,87,.391,15,42,.357,9,16,.563,6,43,17,7,5,12,14,,41,98,.418,19,41,.463,10,16,.625,16,63,21,8,6,14,19,2022,LAC
5,6,6,2021-11-01,,OKC,W,99,94,35,92,.380,15,42,.357,14,19,.737,13,51,18,8,5,12,14,,35,90,.389,11,37,.297,13,16,.813,10,51,17,8,6,16,18,2022,LAC
6,7,7,2021-11-03,@,MIN,W,126,115,47,78,.603,21,36,.583,11,12,.917,3,35,33,6,7,20,14,,43,94,.457,14,40,.350,15,16,.938,15,39,27,11,2,16,16,2022,LAC
7,8,8,2021-11-05,@,MIN,W,104,84,36,88,.409,6,28,.214,26,32,.813,15,62,18,12,4,17,16,,31,89,.348,17,52,.327,5,7,.714,7,42,17,8,7,21,33,2022,LAC
8,9,9,2021-11-07,,CHO,W,120,106,41,86,.477,18,48,.375,20,21,.952,7,50,24,8,5,20,16,,41,101,.406,10,33,.303,14,18,.778,12,44,20,13,2,13,21,2022,LAC
9,10,10,2021-11-09,,POR,W,117,109,44,85,.518,16,30,.533,13,19,.684,5,43,25,5,0,8,17,,43,91,.473,14,37,.378,9,12,.750,9,43,29,6,5,9,15,2022,LAC
10,11,11,2021-11-11,,MIA,W,112,109,43,91,.473,11,37,.297,15,17,.882,9,42,20,9,9,12,14,,43,97,.443,9,41,.220,14,17,.824,18,50,18,9,4,15,21,2022,LAC
11,12,12,2021-11-13,,MIN,W,129,102,53,99,.535,16,40,.400,7,9,.778,11,57,35,6,8,14,17,,40,102,.392,11,36,.306,11,16,.688,12,41,25,8,6,10,15,2022,LAC
12,13,13,2021-11-14,,CHI,L,90,100,29,81,.358,11,34,.324,21,21,1.000,9,44,16,7,7,19,15,,38,86,.442,11,29,.379,13,14,.929,7,45,19,9,4,15,20,2022,LAC
13,14,14,2021-11-16,,SAS,W,106,92,37,85,.435,12,38,.316,20,22,.909,6,52,16,9,3,20,13,,41,95,.432,5,22,.227,5,7,.714,6,41,26,10,4,16,17,2022,LAC
14,15,15,2021-11-18,@,MEM,L,108,120,42,90,.467,16,39,.410,8,8,1.000,7,34,24,6,6,13,15,,52,96,.542,11,26,.423,5,6,.833,12,47,28,8,7,11,17,2022,LAC
15,16,16,2021-11-19,@,NOP,L,81,94,34,90,.378,9,37,.243,4,5,.800,8,43,22,7,4,11,12,,38,87,.437,13,30,.433,5,8,.625,12,55,19,9,1,13,12,2022,LAC
16,17,17,2021-11-21,,DAL,W,97,91,36,75,.480,12,29,.414,13,18,.722,8,42,18,5,2,14,15,,34,83,.410,6,30,.200,17,18,.944,8,39,21,6,5,10,21,2022,LAC
17,18,18,2021-11-23,,DAL,L,104,112,35,85,.412,10,32,.313,24,29,.828,12,47,17,5,3,18,24,,39,89,.438,12,39,.308,22,27,.815,12,42,22,11,5,14,23,2022,LAC
18,19,19,2021-11-26,,DET,W,107,96,39,91,.429,11,38,.289,18,19,.947,11,54,26,9,4,14,27,,33,90,.367,8,33,.242,22,26,.846,13,52,17,8,4,15,19,2022,LAC
19,20,20,2021-11-28,,GSW,L,90,105,32,80,.400,9,28,.321,17,25,.680,15,47,18,8,3,24,21,,38,86,.442,17,40,.425,12,22,.545,11,43,25,19,2,16,27,2022,LAC
20,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2022,LAC
21,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2022,LAC
22,21,21,2021-11-29,,NOP,L,104,123,37,72,.514,14,36,.389,16,21,.762,4,35,17,2,2,15,16,,48,94,.511,14,35,.400,13,16,.813,14,47,30,11,1,7,21,2022,LAC
23,22,22,2021-12-01,,SAC,L,115,124,47,100,.470,9,31,.290,12,16,.750,17,49,35,8,6,11,15,,46,88,.523,15,38,.395,17,20,.850,7,38,28,8,1,11,16,2022,LAC
24,23,23,2021-12-03,@,LAL,W,119,115,41,81,.506,16,35,.457,21,24,.875,6,34,28,5,3,9,19,,45,90,.500,12,33,.364,13,21,.619,13,43,28,8,3,11,19,2022,LAC
25,24,24,2021-12-04,@,SAC,L,99,104,34,89,.382,13,34,.382,18,27,.667,9,47,23,7,3,17,24,,36,86,.419,12,34,.353,20,25,.800,11,51,19,8,8,15,25,2022,LAC
26,25,25,2021-12-06,@,POR,W,102,90,41,92,.446,11,36,.306,9,14,.643,7,37,18,8,7,13,21,,35,79,.443,5,22,.227,15,20,.750,7,45,16,6,6,18,19,2022,LAC
27,26,26,2021-12-08,,BOS,W,114,111,40,85,.471,14,32,.438,20,22,.909,9,38,20,13,7,20,18,,41,86,.477,10,32,.313,19,21,.905,14,47,26,11,3,22,21,2022,LAC
28,27,27,2021-12-11,,ORL,W,106,104,42,92,.457,18,36,.500,4,6,.667,12,45,27,7,1,7,17,,35,80,.438,12,33,.364,22,24,.917,10,45,21,4,5,11,11,2022,LAC
29,28,28,2021-12-13,,PHO,W,111,95,43,78,.551,9,21,.429,16,23,.696,8,45,24,5,7,16,20,,36,96,.375,7,29,.241,16,19,.842,13,41,22,10,3,10,23,2022,LAC
30,29,29,2021-12-15,@,UTA,L,103,124,40,85,.471,10,30,.333,13,20,.650,8,42,24,6,5,16,22,,47,89,.528,15,37,.405,15,20,.750,8,44,26,11,4,9,18,2022,LAC
31,30,30,2021-12-18,@,OKC,L,103,104,37,83,.446,16,39,.410,13,19,.684,7,39,26,11,3,12,16,,43,92,.467,12,31,.387,6,10,.600,17,55,23,4,4,15,18,2022,LAC
32,31,31,2021-12-20,,SAS,L,92,116,34,87,.391,9,32,.281,15,20,.750,9,43,18,6,5,14,15,,50,114,.439,12,37,.324,4,6,.667,23,66,37,11,4,11,19,2022,LAC
33,32,32,2021-12-22,@,SAC,W,105,89,42,82,.512,7,24,.292,14,16,.875,6,43,26,10,3,12,15,,34,85,.400,12,38,.316,9,12,.750,7,40,24,7,5,16,15,2022,LAC
34,33,33,2021-12-26,,DEN,L,100,103,40,86,.465,8,26,.308,12,18,.667,8,46,26,8,7,14,22,,39,95,.411,15,41,.366,10,11,.909,10,48,29,7,4,14,20,2022,LAC
35,34,34,2021-12-27,,BRK,L,108,124,37,97,.381,14,37,.378,20,27,.741,17,45,25,7,4,11,17,,50,88,.568,13,34,.382,11,16,.688,7,47,31,7,8,13,25,2022,LAC
36,35,35,2021-12-29,@,BOS,W,91,82,33,81,.407,11,28,.393,14,17,.824,9,49,17,5,4,14,12,,35,101,.347,4,42,.095,8,11,.727,21,50,19,8,8,8,16,2022,LAC
37,36,36,2021-12-31,@,TOR,L,108,116,38,78,.487,15,34,.441,17,19,.895,3,37,27,6,7,12,24,,40,96,.417,11,35,.314,25,33,.758,18,54,19,8,4,7,18,2022,LAC
38,37,37,2022-01-01,@,BRK,W,120,116,42,86,.488,14,36,.389,22,31,.710,7,40,23,7,6,10,19,,42,97,.433,11,33,.333,21,25,.840,17,57,26,9,2,14,20,2022,LAC
39,38,38,2022-01-03,,MIN,L,104,122,39,78,.500,11,32,.344,15,17,.882,4,31,22,12,3,20,10,,49,93,.527,16,45,.356,8,9,.889,11,40,34,9,4,17,14,2022,LAC
40,39,39,2022-01-06,@,PHO,L,89,106,31,86,.360,6,28,.214,21,25,.840,8,49,20,5,7,12,16,,44,107,.411,10,31,.323,8,10,.800,21,63,22,5,7,8,20,2022,LAC
41,40,40,2022-01-08,,MEM,L,108,123,39,96,.406,10,32,.313,20,24,.833,14,49,16,7,6,12,23,,44,100,.440,12,38,.316,23,31,.742,16,56,26,9,11,9,21,2022,LAC
42,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2022,LAC
43,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2022,LAC
44,41,41,2022-01-09,,ATL,W,106,93,44,92,.478,12,33,.364,6,7,.857,13,47,24,5,4,12,18,,35,78,.449,7,26,.269,16,19,.842,6,39,19,6,2,13,14,2022,LAC
45,42,42,2022-01-11,,DEN,W,87,85,34,84,.405,10,34,.294,9,12,.750,3,31,23,12,4,9,22,,32,80,.400,4,33,.121,17,20,.850,13,56,24,4,2,19,19,2022,LAC
46,43,43,2022-01-13,@,NOP,L,89,113,31,81,.383,10,34,.294,17,20,.850,5,46,19,2,7,15,16,,43,97,.443,14,39,.359,13,16,.813,13,57,23,8,4,6,18,2022,LAC
47,44,44,2022-01-15,@,SAS,L,94,101,38,100,.380,12,38,.316,6,8,.750,21,54,24,8,4,14,21,,34,83,.410,11,37,.297,22,27,.815,15,54,19,6,5,14,12,2022,LAC
48,45,45,2022-01-17,,IND,W,139,133,45,82,.549,18,36,.500,31,36,.861,8,37,32,7,7,11,18,,50,97,.515,13,33,.394,20,23,.870,15,41,30,8,4,12,23,2022,LAC
49,46,46,2022-01-19,@,DEN,L,128,130,52,97,.536,15,39,.385,9,12,.750,12,47,35,6,3,12,24,,48,98,.490,13,38,.342,21,25,.840,13,44,32,9,3,12,15,2022,LAC
50,47,47,2022-01-21,@,PHI,W,102,101,40,87,.460,11,32,.344,11,15,.733,10,49,21,5,0,10,21,,38,91,.418,10,28,.357,15,21,.714,13,44,23,7,3,7,17,2022,LAC
51,48,48,2022-01-23,@,NYK,L,102,110,34,79,.430,14,41,.341,20,30,.667,6,40,20,7,6,12,19,,39,91,.429,16,36,.444,16,19,.842,15,52,26,6,4,12,22,2022,LAC
52,49,49,2022-01-25,@,WAS,W,116,115,39,94,.415,11,29,.379,27,31,.871,12,48,28,9,5,11,29,,37,80,.463,9,27,.333,32,40,.800,10,52,25,4,7,18,24,2022,LAC
53,50,50,2022-01-26,@,ORL,W,111,102,36,81,.444,15,29,.517,24,27,.889,8,49,20,7,1,15,22,,38,84,.452,9,35,.257,17,22,.773,8,39,29,9,3,13,23,2022,LAC
54,51,51,2022-01-28,@,MIA,L,114,121,41,92,.446,9,35,.257,23,32,.719,9,37,22,7,3,13,21,,40,85,.471,15,34,.441,26,27,.963,12,51,28,6,3,18,23,2022,LAC
55,52,52,2022-01-30,@,CHO,W,115,90,44,84,.524,11,28,.393,16,19,.842,6,60,23,5,6,17,23,,32,98,.327,8,34,.235,18,27,.667,11,44,24,8,2,8,15,2022,LAC
56,53,53,2022-01-31,@,IND,L,116,122,45,96,.469,15,44,.341,11,13,.846,10,41,25,7,5,9,15,,50,95,.526,14,29,.483,8,12,.667,11,50,31,3,5,11,12,2022,LAC
57,54,54,2022-02-03,,LAL,W,111,110,46,89,.517,13,30,.433,6,11,.545,7,43,29,5,6,7,22,,41,88,.466,11,29,.379,17,25,.680,11,44,19,6,6,10,13,2022,LAC
58,55,55,2022-02-06,,MIL,L,113,137,40,96,.417,18,46,.391,15,16,.938,10,44,26,6,2,10,20,,48,88,.545,19,38,.500,22,27,.815,7,50,28,6,4,10,15,2022,LAC
59,56,56,2022-02-08,@,MEM,L,109,135,40,89,.449,11,31,.355,18,24,.750,11,40,25,8,7,17,17,,53,103,.515,9,26,.346,20,25,.800,21,55,26,12,6,13,18,2022,LAC
60,57,57,2022-02-10,@,DAL,L,105,112,39,81,.481,9,23,.391,18,25,.720,4,31,24,9,2,10,25,,38,78,.487,13,39,.333,23,27,.852,8,41,19,4,3,13,23,2022,LAC
61,58,58,2022-02-12,@,DAL,W,99,97,43,82,.524,7,22,.318,6,11,.545,6,42,23,7,4,14,20,,35,85,.412,15,39,.385,12,19,.632,13,44,16,4,0,14,17,2022,LAC
62,59,59,2022-02-14,,GSW,W,119,104,48,85,.565,15,34,.441,8,15,.533,6,43,25,6,3,12,18,,39,86,.453,16,41,.390,10,13,.769,7,38,23,7,3,14,18,2022,LAC
63,60,60,2022-02-15,@,PHO,L,96,103,40,97,.412,10,35,.286,6,9,.667,13,46,26,11,9,13,12,,44,90,.489,8,25,.320,7,10,.700,12,52,30,9,4,16,12,2022,LAC
64,,,,,,,,,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,Team,,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,Opponent,2022,LAC
65,Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,2022,LAC
66,61,61,2022-02-17,,HOU,W,142,111,51,92,.554,18,35,.514,22,26,.846,12,50,34,12,5,16,16,,42,91,.462,13,37,.351,14,19,.737,12,35,29,8,2,18,20,2022,LAC
67,62,62,2022-02-25,@,LAL,W,105,102,41,83,.494,10,26,.385,13,19,.684,7,47,25,8,8,15,19,,39,93,.419,8,31,.258,16,21,.762,13,47,18,8,7,12,17,2022,LAC
68,63,63,2022-02-27,@,HOU,W,99,98,34,77,.442,11,34,.324,20,28,.714,10,59,18,4,12,18,22,,35,92,.380,17,42,.405,11,18,.611,6,37,26,8,0,6,21,2022,LAC
69,64,64,2022-03-01,@,HOU,W,113,100,42,96,.438,13,31,.419,16,17,.941,17,55,24,7,8,15,19,,38,96,.396,13,39,.333,11,17,.647,14,45,21,8,6,13,18,2022,LAC
